article_id,year,corpus,article_type
1107470,2015,news,news
1107506,2015,news,news
1107456,2015,news,news
1107451,2015,news,news
1107694,2015,opinions,opinion
1107692,2015,opinions,column
1107697,2015,opinions,column
1107439,2015,news,news
1107690,2015,opinions,column
1107723,2015,opinions,op-ed
1107698,2015,news,news
1107652,2015,news,news
1107758,2015,news,news
1107704,2015,news,news
1107676,2015,news,news
1107672,2015,news,news
1107797,2015,news,news
1107961,2015,news,news
1107266,2015,news,news
1108014,2015,news,news
1108012,2015,news,news
1107681,2015,news,news
1108049,2015,news,news
1107701,2015,news,news
1108081,2015,news,news
1108101,2015,news,news
1108166,2015,opinions,column
1108209,2015,opinions,opinion
1108211,2015,opinions,column
1108197,2015,opinions,column
1108210,2015,opinions,column
1108196,2015,opinions,column
1108200,2015,opinions,column
1108284,2015,opinions,column
1108285,2015,opinions,opinion
1108249,2015,news,news
1108323,2015,news,news
1108381,2015,news,news
1108204,2015,news,news
1108182,2015,news,news
1108202,2015,news,news
1108201,2015,news,news
1108253,2015,news,news
1108214,2015,news,news
1108473,2015,news,news
1108493,2015,news,news
1108288,2015,news,news
1108564,2015,news,news
1108585,2015,news,news
1109447,2016,opinions,column
1108739,2016,news,news
1108808,2016,opinions,column
1108811,2016,opinions,column
1108810,2016,opinions,column
1108738,2016,news,news
1108735,2016,news,news
1108829,2016,news,other
1108737,2016,news,news
1108824,2016,opinions,column
1108828,2016,opinions,op-ed
1108742,2016,news,news
1108912,2016,opinions,column
1108939,2016,news,news
1108946,2016,news,news
1108947,2016,news,news
1108862,2016,news,news
1108842,2016,news,news
1108921,2016,news,news
1108906,2016,news,news
1108970,2016,opinions,column
1108994,2016,news,news
1108997,2016,news,news
1109010,2016,news,news
1108999,2016,news,news
1109033,2016,opinions,op-ed
1109032,2016,opinions,op-ed
1109043,2016,news,news
1109051,2016,news,news
1108726,2016,news,news
1109005,2016,news,news
1109130,2016,news,news
1109126,2016,opinions,column
1109124,2016,opinions,column
1109137,2016,news,news
1109139,2016,news,news
1109125,2016,opinions,op-ed
1109173,2016,news,news
1109172,2016,news,news
1109212,2016,opinions,column
1109200,2016,news,news
1109213,2016,opinions,column
1109192,2016,news,news
1109252,2016,news,news
1109222,2016,news,news
1109221,2016,news,news
1109269,2016,news,news
1109318,2016,news,news
1109329,2016,news,news
1109296,2016,news,news
1109325,2016,opinions,column
1109286,2016,opinions,column
1109331,2016,news,news
1109324,2016,news,news
1109347,2016,news,news
1109370,2016,opinions,column
1109389,2016,news,news
1109323,2016,news,news
1109478,2016,news,news
1109482,2016,news,news
1109475,2016,news,news
1109487,2016,news,news
1109446,2016,news,news
1109454,2016,opinions,column
1109526,2016,opinions,opinion
1109538,2016,news,news
1109543,2016,news,other
1109533,2016,news,news
1109559,2016,news,news
1109547,2016,news,news
1109588,2016,opinions,op-ed
1109369,2016,opinions,column
1109582,2016,news,news
1109521,2016,opinions,opinion
1109619,2016,news,news
1109612,2016,news,news
1109599,2016,news,news
1109609,2016,news,news
1109644,2016,opinions,column
1109646,2016,opinions,column
1109645,2016,opinions,column
1109678,2016,news,news
1109677,2016,news,news
1109687,2016,news,news
1109675,2016,news,news
1109724,2016,opinions,column
1109728,2016,opinions,op-ed
1109785,2016,opinions,column
1109787,2016,news,news
1109743,2016,news,news
1109744,2016,news,news
1109742,2016,news,news
1109738,2016,news,news
1109793,2016,news,news
1109813,2016,news,news
1109784,2016,opinions,column
1109814,2016,news,news
1109802,2016,opinions,column
1109842,2016,opinions,column
1109851,2016,news,news
1109849,2016,news,news
1109895,2016,opinions,column
1109850,2016,news,news
1109915,2016,news,news
1109946,2016,news,news
1109912,2016,news,news
1109919,2016,news,news
1109987,2016,news,news
1109969,2016,news,news
1109963,2016,news,news
1109994,2016,news,news
1110058,2016,news,news
1110061,2016,news,news
1110067,2016,news,news
1110057,2016,news,news
1110050,2016,opinions,column
1110080,2016,news,news
1110124,2016,opinions,opinion
1110044,2016,opinions,column
1110110,2016,opinions,op-ed
1110154,2016,opinions,column
1110103,2016,opinions,column
1110147,2016,news,news
1110158,2016,opinions,column
1110132,2016,news,news
1110115,2016,news,news
1110153,2016,opinions,column
1110252,2016,opinions,column
1110220,2016,opinions,op-ed
1110219,2016,opinions,column
1110206,2016,news,news
1110193,2016,news,news
1110157,2016,news,news
1110266,2016,opinions,column
1110302,2016,opinions,column
1110267,2016,news,news
1110275,2016,news,news
1110268,2016,news,news
1110227,2016,news,news
1110314,2016,news,news
1110294,2016,news,news
1110351,2016,news,news
1110336,2016,news,news
1110383,2016,opinions,op-ed
1110382,2016,opinions,column
1110404,2016,news,news
1110394,2016,news,news
1110402,2016,news,news
1110428,2016,news,news
1110381,2016,opinions,column
1110392,2016,news,news
1110395,2016,opinions,column
1110459,2016,news,news
1110453,2016,opinions,column
1110445,2016,opinions,column
1110479,2016,news,news
1110461,2016,news,news
1110465,2016,news,news
1110442,2016,opinions,opinion
1110544,2016,opinions,column
1110543,2016,opinions,column
1110605,2016,news,news
1110556,2016,news,news
1110583,2016,news,news
1110542,2016,news,news
1110577,2016,news,news
1110621,2016,opinions,op-ed
1110620,2016,opinions,column
1110609,2016,news,news
1110673,2016,opinions,op-ed
1110672,2016,opinions,column
1110671,2016,opinions,column
1110622,2016,news,news
1110635,2016,news,news
1110656,2016,news,news
1110737,2016,news,news
1110692,2016,news,news
1110720,2016,news,news
1110740,2016,news,news
1110677,2016,news,news
1110802,2016,news,news
1110722,2016,news,news
1110812,2016,news,news
1110736,2016,news,news
1110825,2016,opinions,column
1110819,2016,opinions,column
1110809,2016,opinions,op-ed
1110807,2016,opinions,column
1110845,2016,news,news
1110886,2016,news,news
1110950,2016,news,news
1110835,2016,news,news
1110984,2016,news,news
1110905,2016,news,news
1110908,2016,news,news
1110960,2016,opinions,column
1110959,2016,opinions,column
1111036,2016,news,news
1111076,2016,news,news
1111073,2016,news,news
1111041,2016,news,news
1111062,2016,news,news
1111038,2016,news,news
1110976,2016,news,news
1110957,2016,news,news
1110977,2016,news,news
1110971,2016,news,news
1110958,2016,news,news
1111070,2016,news,news
1111122,2016,opinions,column
1111123,2016,opinions,opinion
1111071,2016,news,news
1111119,2016,opinions,column
1111150,2016,news,news
1111120,2016,opinions,column
1111050,2016,news,news
1110949,2016,news,news
1111142,2016,news,news
1111175,2016,news,news
1111134,2016,news,news
1111242,2016,opinions,column
1111239,2016,opinions,column
1111241,2016,opinions,op-ed
1111240,2016,opinions,column
1111293,2016,opinions,op-ed
1111299,2016,opinions,column
1111254,2016,news,news
1111266,2016,news,news
1111243,2016,news,news
1111245,2016,news,news
1111258,2016,news,news
1111307,2016,news,news
1111381,2016,news,news
1111315,2016,news,news
1111320,2016,news,news
1111379,2016,opinions,op-ed
1111321,2016,news,news
1111300,2016,news,news
1111380,2016,opinions,op-ed
1111316,2016,news,news
1111475,2016,news,news
1111449,2016,news,news
1111515,2016,opinions,column
1111382,2016,news,news
1111493,2016,opinions,op-ed
1111494,2016,opinions,op-ed
1111387,2016,news,news
1111496,2016,news,news
1111487,2016,news,news
1111536,2016,news,news
1111521,2016,news,news
1111532,2016,news,news
1111460,2016,news,news
1111484,2016,news,news
1111568,2016,opinions,column
1111569,2016,opinions,op-ed
1111591,2016,opinions,opinion
1111567,2016,opinions,op-ed
1111566,2016,opinions,column
1111562,2016,news,news
1111576,2016,news,news
1111622,2016,news,news
1111594,2016,news,news
1111661,2016,news,news
1111722,2016,opinions,op-ed
1111741,2016,opinions,opinion
1111723,2016,opinions,column
1111777,2016,news,news
1111729,2016,opinions,column
1111718,2016,news,news
1111753,2016,news,news
1111720,2016,news,news
1111717,2016,news,news
1111731,2016,news,news
1111724,2016,opinions,op-ed
1111809,2016,opinions,column
1111811,2016,opinions,op-ed
1111806,2016,opinions,op-ed
1111834,2016,opinions,op-ed
1111826,2016,news,news
1111823,2016,news,news
1111875,2016,news,news
1111852,2016,news,news
1111877,2016,news,news
1111907,2016,opinions,op-ed
1111909,2016,opinions,op-ed
1111903,2016,opinions,opinion
1111985,2016,opinions,column
1112001,2016,opinions,op-ed
1111986,2016,opinions,op-ed
1112017,2016,news,news
1111997,2016,opinions,column
1111896,2016,news,news
1111908,2016,news,news
1111945,2016,news,news
1111974,2016,news,news
1112013,2016,news,news
1112019,2016,news,news
1112014,2016,news,news
1112040,2016,news,news
1111988,2016,news,news
1112064,2016,opinions,opinion
1112066,2016,opinions,column
1112129,2016,opinions,op-ed
1112063,2016,opinions,column
1112123,2016,news,news
1112131,2016,news,news
1112068,2016,news,news
1112074,2016,news,news
1112149,2016,news,news
1112084,2016,news,news
1112079,2016,news,news
1112069,2016,news,news
1112097,2016,news,news
1112173,2016,opinions,column
1112175,2016,opinions,column
1112178,2016,opinions,op-ed
1112396,2016,opinions,op-ed
1112179,2016,opinions,column
1112304,2016,opinions,op-ed
1112271,2016,news,news
1112317,2016,news,news
1112172,2016,news,news
1112197,2016,news,news
1112170,2016,news,news
1112267,2016,news,news
1112283,2016,news,news
1112171,2016,news,news
1112363,2016,news,news
1112393,2016,news,news
1112190,2016,news,news
1112124,2016,news,news
1112177,2016,opinions,column
1112406,2016,news,news
1112412,2016,news,news
1112425,2016,news,news
1112432,2016,news,news
1112456,2016,news,news
1112455,2016,opinions,op-ed
1112451,2016,opinions,op-ed
1112470,2016,opinions,column
1112469,2016,opinions,op-ed
1112484,2016,news,news
1112480,2016,news,news
1112475,2016,opinions,op-ed
1112476,2016,opinions,opinion
1112498,2016,opinions,op-ed
1112497,2016,opinions,op-ed
1112501,2016,news,news
1112529,2016,opinions,column
1112531,2016,opinions,opinion
1112546,2016,news,news
1112590,2016,news,news
1112599,2016,news,news
1112656,2016,opinions,op-ed
1112592,2016,news,news
1112593,2016,news,news
1112600,2016,news,news
1112733,2016,opinions,op-ed
1112728,2016,opinions,column
1112686,2016,news,news
1112648,2016,news,news
1112662,2016,news,news
1112650,2016,news,news
1112655,2016,news,news
1112720,2016,news,news
1112752,2016,news,news
1112724,2016,news,news
1112745,2016,news,news
1112748,2016,news,news
1112736,2016,news,news
1112811,2016,news,news
1112791,2016,news,news
1112896,2016,news,news
1112803,2016,news,news
1112849,2016,news,news
1112804,2016,news,news
1112798,2016,news,news
1112802,2016,news,news
1112825,2016,news,news
1112797,2016,news,news
1112805,2016,news,news
1112833,2016,news,news
1112799,2016,news,news
1112912,2016,opinions,op-ed
1112898,2016,opinions,column
1112908,2016,opinions,opinion
1112910,2016,opinions,opinion
1113051,2016,news,news
1113027,2016,opinions,op-ed
1112918,2016,news,news
1112960,2016,news,news
1112921,2016,news,news
1113029,2016,opinions,column
1113115,2016,news,news
1113114,2016,news,news
1113038,2016,news,news
1113022,2016,news,news
1113002,2016,news,news
1113033,2016,news,news
1112790,2016,opinions,op-ed
1113088,2016,opinions,column
1113089,2016,opinions,column
1113101,2016,opinions,op-ed
1113205,2016,opinions,opinion
1113132,2016,news,news
1113146,2016,news,news
1113124,2016,news,news
1113216,2016,news,news
1113204,2016,opinions,opinion
1113238,2016,news,news
1113234,2016,news,news
1113242,2016,news,news
1113198,2016,news,news
1113226,2016,news,news
1113315,2016,news,news
1113202,2016,opinions,column
1113270,2016,opinions,column
1113278,2016,opinions,op-ed
1113273,2016,opinions,op-ed
1113290,2016,opinions,op-ed
1113326,2016,opinions,op-ed
1113201,2016,opinions,column
1113386,2016,opinions,op-ed
1113341,2016,news,news
1113321,2016,news,news
1113305,2016,news,news
1113344,2016,news,news
1113345,2016,news,news
1113413,2016,opinions,column
1113203,2016,opinions,op-ed
1113402,2016,opinions,column
1113412,2016,news,news
1113483,2016,opinions,column
1113460,2016,opinions,column
1113485,2016,opinions,column
1113463,2016,opinions,op-ed
1113395,2016,news,news
1113337,2016,news,news
1113441,2016,news,news
1113334,2016,news,news
1113451,2016,news,news
1113419,2016,news,news
1113443,2016,news,news
1113476,2016,news,news
1113501,2016,opinions,column
1113499,2016,opinions,column
1113512,2016,news,news
1113447,2016,news,news
1113495,2016,opinions,op-ed
1113578,2016,opinions,opinion
1113530,2016,news,news
1113542,2016,news,news
1113533,2016,news,news
1113567,2016,news,news
1113579,2016,opinions,op-ed
1113623,2016,opinions,op-ed
1113640,2016,opinions,column
1113583,2016,news,news
1113589,2016,news,news
1113573,2016,news,news
1113631,2016,news,news
1113647,2016,news,news
1113656,2016,news,news
1113635,2016,news,news
1113633,2016,news,news
1113653,2016,news,news
1113723,2016,news,news
1113703,2016,opinions,column
1113725,2016,opinions,column
1113721,2016,opinions,column
1113740,2016,news,news
1113737,2016,news,news
1113761,2016,news,news
1113728,2016,news,news
1113795,2016,opinions,op-ed
1113790,2016,news,news
1113793,2016,opinions,op-ed
1113867,2016,opinions,opinion
1113872,2016,opinions,column
1113808,2016,news,news
1113804,2016,news,news
1113825,2016,news,news
1113868,2016,news,news
1113958,2016,news,news
1113895,2016,news,news
1113911,2016,news,news
1113863,2016,news,news
1113889,2016,news,news
1113953,2016,opinions,column
1113948,2016,opinions,column
1113957,2016,news,news
1113942,2016,news,news
1113938,2016,news,news
1113950,2016,opinions,op-ed
1113903,2016,news,news
1113972,2016,news,news
1113951,2016,news,news
1113995,2016,opinions,op-ed
1113996,2016,opinions,column
1114008,2016,opinions,column
1114010,2016,opinions,column
1114017,2016,opinions,column
1114021,2016,news,news
1114002,2016,news,news
1114005,2016,news,news
1114015,2016,news,news
1113992,2016,news,news
1114026,2016,opinions,op-ed
1114109,2016,news,news
1114085,2016,opinions,op-ed
1114079,2016,opinions,column
1114101,2016,news,news
1114100,2016,news,news
1114087,2016,news,news
1114141,2016,news,news
1114162,2016,news,news
1114089,2016,news,news
1114081,2016,news,news
1114143,2016,opinions,opinion
1114144,2016,opinions,column
1114149,2016,opinions,op-ed
1114173,2016,news,news
1114135,2016,news,news
1114138,2016,news,news
1114230,2016,opinions,opinion
1114221,2016,opinions,column
1114219,2016,opinions,column
1114283,2016,opinions,opinion
1114227,2016,news,news
1114258,2016,news,news
1114249,2016,news,news
1114264,2016,news,news
1114214,2016,news,news
1114298,2016,opinions,op-ed
1114292,2016,news,news
1114314,2016,news,news
1114401,2016,news,news
1114395,2016,news,news
1114364,2016,news,news
1114310,2016,news,news
1114311,2016,news,news
1114357,2016,opinions,column
1114375,2016,opinions,column
1114374,2016,opinions,column
1114354,2016,opinions,column
1114316,2016,news,news
1114481,2016,news,news
1114514,2016,opinions,column
1114521,2016,opinions,column
1114537,2016,opinions,op-ed
1114513,2016,news,news
1114518,2016,news,news
1114524,2016,news,news
1114509,2016,news,news
1114573,2016,opinions,op-ed
1114571,2016,opinions,column
1114526,2016,news,news
1114565,2016,news,news
1114586,2016,news,news
1114596,2016,news,news
1114585,2016,news,news
1114602,2016,news,news
1114583,2016,news,news
1114619,2016,opinions,column
1114620,2016,opinions,column
1114625,2016,news,news
1114629,2016,news,news
1114618,2016,news,news
1114615,2016,news,news
1114670,2016,opinions,column
1114682,2016,opinions,column
1114687,2016,news,news
1114684,2016,news,news
1114679,2016,news,news
1114671,2016,news,news
1114697,2016,news,news
1114709,2016,opinions,column
1114732,2016,news,news
1114726,2016,news,news
1114744,2016,news,news
1114793,2016,news,news
1114799,2016,news,news
1114775,2016,opinions,column
1114782,2016,opinions,opinion
